0,1
0.282608696,0.29787234
0.282608696,0.29787234
0.282608696,0.29787234
0.282608696,0.29787234
0.282608696,0.29787234
0.282608696,0.29787234
0.282608696,0.29787234
0.282608696,0.29787234
0.282608696,0.29787234
0.282608696,0.29787234
0.282608696,0.29787234
0.934782609,0.723404255
0.934782609,0.723404255
0.934782609,0.723404255
0.934782609,0.723404255
0.934782609,0.723404255
0.934782609,0.723404255
0.934782609,0.723404255
0.934782609,0.723404255
0.934782609,0.723404255
0.934782609,0.723404255
0.934782609,0.723404255
1,0.723404255
1,0.723404255
1,0.723404255
1,0.723404255
1,0.723404255
1,0.723404255
1,0.723404255
1,0.723404255
1,0.723404255
1,0.723404255
1,0.723404255
0.02173913,0.361702128
0.02173913,0.361702128
0.02173913,0.361702128
0.02173913,0.361702128
0.02173913,0.361702128
0.02173913,0.361702128
0.02173913,0.361702128
0.02173913,0.361702128
0.02173913,0.361702128
0.02173913,0.361702128
0.02173913,0.361702128
0.173913043,0.085106383
0.173913043,0.085106383
0.173913043,0.085106383
0.173913043,0.085106383
0.173913043,0.085106383
0.173913043,0.085106383
0.173913043,0.085106383
0.173913043,0.085106383
0.173913043,0.085106383
0.173913043,0.085106383
0.173913043,0.085106383
0.195652174,0.191489362
0.195652174,0.191489362
0.195652174,0.191489362
0.195652174,0.191489362
0.195652174,0.191489362
0.195652174,0.191489362
0.195652174,0.191489362
0.195652174,0.191489362
0.195652174,0.191489362
0.195652174,0.191489362
0.195652174,0.191489362
0.347826087,0.234042553
0.347826087,0.234042553
0.347826087,0.234042553
0.347826087,0.234042553
0.347826087,0.234042553
0.347826087,0.234042553
0.347826087,0.234042553
0.347826087,0.234042553
0.347826087,0.234042553
0.347826087,0.234042553
0.347826087,0.234042553
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.608695652,0.382978723
0.608695652,0.382978723
0.608695652,0.382978723
0.608695652,0.382978723
0.608695652,0.382978723
0.608695652,0.382978723
0.608695652,0.382978723
0.608695652,0.382978723
0.608695652,0.382978723
0.608695652,0.382978723
0.608695652,0.382978723
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0.804347826,1
0,0.340425532
0,0.340425532
0,0.340425532
0,0.340425532
0,0.340425532
0,0.340425532
0,0.340425532
0,0.340425532
0,0.340425532
0,0.340425532
0,0.340425532
0.804347826,0.659574468
0.804347826,0.659574468
0.804347826,0.659574468
0.804347826,0.659574468
0.804347826,0.659574468
0.804347826,0.659574468
0.804347826,0.659574468
0.804347826,0.659574468
0.804347826,0.659574468
0.804347826,0.659574468
0.804347826,0.659574468
0.673913043,0.191489362
0.673913043,0.191489362
0.673913043,0.191489362
0.673913043,0.191489362
0.673913043,0.191489362
0.673913043,0.191489362
0.673913043,0.191489362
0.673913043,0.191489362
0.673913043,0.191489362
0.673913043,0.191489362
0.673913043,0.191489362
0.043478261,0
0.043478261,0
0.043478261,0
0.043478261,0
0.043478261,0
0.043478261,0
0.043478261,0
0.043478261,0
0.043478261,0
0.043478261,0
0.043478261,0
0.934782609,0.510638298
0.934782609,0.510638298
0.934782609,0.510638298
0.934782609,0.510638298
0.934782609,0.510638298
0.934782609,0.510638298
0.934782609,0.510638298
0.934782609,0.510638298
0.934782609,0.510638298
0.934782609,0.510638298
0.934782609,0.510638298
0.065217391,0.170212766
0.065217391,0.170212766
0.065217391,0.170212766
0.065217391,0.170212766
0.065217391,0.170212766
0.065217391,0.170212766
0.065217391,0.170212766
0.065217391,0.170212766
0.065217391,0.170212766
0.065217391,0.170212766
0.065217391,0.170212766
0.695652174,0.127659574
0.695652174,0.127659574
0.695652174,0.127659574
0.695652174,0.127659574
0.695652174,0.127659574
0.695652174,0.127659574
0.695652174,0.127659574
0.695652174,0.127659574
0.695652174,0.127659574
0.695652174,0.127659574
0.695652174,0.127659574
